cyclone,canal,fichier,lat_centre,lon_centre,sar_acquisition_time,sar_xy,sar_inter,sar_path
al142024,IRWIN,rcm3-sclnd-owi-cm-20241009t000624-20241009t000741-00003-______ll_gd_GEO-IRWIN.nc,22.8157424926758,272.829193115234,"2024-10-09T00:06:24,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclnd-owi-cm-20241009t000624-20241009t000741-00003-xxxxx_aeqd.nc,rcm3-sclnd-owi-cm-20241009t000624-20241009t000741-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclnd/rcm-3_sclnd/2024/283/RCM3_OK3304570_PK3306929_1_SCLND_20241009_000627_VV_VH_GRD/rcm3-sclnd-owi-cm-20241009t000624-20241009t000741-00003-xxxxx.nc
al142024,IRWIN,rcm3-sclna-owi-cm-20241007t235827-20241007t235944-00003-______ll_gd_GEO-IRWIN.nc,21.8290176391602,269.368041992188,"2024-10-07T23:58:27,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclna-owi-cm-20241007t235827-20241007t235944-00003-xxxxx_aeqd.nc,rcm3-sclna-owi-cm-20241007t235827-20241007t235944-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclna/rcm-3_sclna/2024/281/RCM3_OK3302823_PK3305313_1_SCLNA_20241007_235828_VV_VH_GRD/rcm3-sclna-owi-cm-20241007t235827-20241007t235944-00003-xxxxx.nc
al142024,IRWIN,rcm2-sclnd-owi-cm-20241006t120623-20241006t120739-00003-______ll_gd_GEO-IRWIN.nc,22.5205078125,265.059661865234,"2024-10-06T12:06:23,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sclnd-owi-cm-20241006t120623-20241006t120739-00003-xxxxx_aeqd.nc,rcm2-sclnd-owi-cm-20241006t120623-20241006t120739-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclnd/rcm-2_sclnd/2024/280/RCM2_OK3301236_PK3303044_1_SCLND_20241006_120625_VV_VH_GRD/rcm2-sclnd-owi-cm-20241006t120623-20241006t120739-00003-xxxxx.nc
al142024,IRWIN,rcm3-sclnb-owi-cm-20241008t115037-20241008t115138-00003-______ll_gd_GEO-IRWIN.nc,22.3285312652588,270.978942871094,"2024-10-08T11:50:37,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclnb-owi-cm-20241008t115037-20241008t115138-00003-xxxxx_aeqd.nc,rcm3-sclnb-owi-cm-20241008t115037-20241008t115138-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclnb/rcm-3_sclnb/2024/282/RCM3_OK3304564_PK3306188_1_SCLNB_20241008_115040_VV_VH_GRD/rcm3-sclnb-owi-cm-20241008t115037-20241008t115138-00003-xxxxx.nc
al142024,IRWIN,rcm2-sclnd-owi-cm-20241007t002203-20241007t002321-00003-______ll_gd_GEO-IRWIN.nc,22.5342884063721,266.438598632813,"2024-10-07T00:22:03,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sclnd-owi-cm-20241007t002203-20241007t002321-00003-xxxxx_aeqd.nc,rcm2-sclnd-owi-cm-20241007t002203-20241007t002321-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclnd/rcm-2_sclnd/2024/281/RCM2_OK3301250_PK3303920_1_SCLND_20241007_002204_VV_VH_GRD/rcm2-sclnd-owi-cm-20241007t002203-20241007t002321-00003-xxxxx.nc
al142024,IRWIN,rcm1-sclnd-owi-cm-20241009t234235-20241009t234415-00003-______ll_gd_GEO-IRWIN.nc,26.9071559906006,276.804595947266,"2024-10-09T23:42:35,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclnd-owi-cm-20241009t234235-20241009t234415-00003-xxxxx_aeqd.nc,rcm1-sclnd-owi-cm-20241009t234235-20241009t234415-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclnd/rcm-1_sclnd/2024/283/RCM1_OK3309598_PK3309607_1_SCLND_20241009_234249_VV_VH_GRD/rcm1-sclnd-owi-cm-20241009t234235-20241009t234415-00003-xxxxx.nc
ep122020,IRWIN,s1b-ew-owi-cm-20200820t131330-20200820t131534-000003-02BAD1_ll_gd_GEO-IRWIN.nc,22.8365840911865,248.880767822266,"2020-08-20T13:13:30,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1b-ew-owi-cm-20200820t131330-20200820t131534-000003-02BAD1_aeqd.nc,s1b-ew-owi-cm-20200820t131330-20200820t131534-000003-02BAD1.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/EW/S1B_EW_GRDM_1S/2020/233/S1B_EW_GRDM_1SDV_20200820T131330_20200820T131534_023007_02BAD1_27A4X5DFF/s1b-ew-owi-cm-20200820t131330-20200820t131534-000003-02BAD1.nc
ep122020,IRWIN,rs2-scwa-owi-cm-20200821t133153-20200821t133416-00003-______ll_gd_GEO-IRWIN.nc,24.6560497283936,245.542922973633,"2020-08-21T13:31:53,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rs2-scwa-owi-cm-20200821t133153-20200821t133416-00003-xxxxx_aeqd.nc,rs2-scwa-owi-cm-20200821t133153-20200821t133416-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/RS2/L2M/SCWA/RS2_SCWA/2020/234/RS2_OK123649_PK1086793X794_DK1033081X082_SCWA_20200821_133153_133300_VV_VH_SGF/rs2-scwa-owi-cm-20200821t133153-20200821t133416-00003-xxxxx.nc
ep022019,IRWIN,s1b-ew-owi-cm-20190704t023228-20190704t023438-000003-01FF1E_ll_gd_GEO-IRWIN.nc,14.6484355926514,231.917236328125,"2019-07-04T02:32:28,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1b-ew-owi-cm-20190704t023228-20190704t023438-000003-01FF1E_aeqd.nc,s1b-ew-owi-cm-20190704t023228-20190704t023438-000003-01FF1E.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/EW/S1B_EW_GRDM_1S/2019/185/S1B_EW_GRDM_1SDV_20190704T023228_20190704T023438_016978_01FF1E_D018XEDC8/s1b-ew-owi-cm-20190704t023228-20190704t023438-000003-01FF1E.nc
ep022019,IRWIN,s1a-ew-owi-cm-20190706t030714-20190706t030900-000003-03292B_ll_gd_GEO-IRWIN.nc,18.7055149078369,224.113189697266,"2019-07-06T03:07:14,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-ew-owi-cm-20190706t030714-20190706t030900-000003-03292B_aeqd.nc,s1a-ew-owi-cm-20190706t030714-20190706t030900-000003-03292B.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2019/187/S1A_EW_GRDM_1SDV_20190706T030714_20190706T030900_027991_03292B_429CXABEC/s1a-ew-owi-cm-20190706t030714-20190706t030900-000003-03292B.nc
sh022024,IRWIN,rcm2-sclna-owi-cm-20231116t061925-20231116t062041-00003-______ll_gd_GEO-IRWIN.nc,-25.8365821838379,181.73112487793,"2023-11-16T06:19:25,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sclna-owi-cm-20231116t061925-20231116t062041-00003-xxxxx_aeqd.nc,rcm2-sclna-owi-cm-20231116t061925-20231116t062041-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclna/rcm-2_sclna/2023/320/RCM2_OK2831736_PK2833428_1_SCLNA_20231116_061925_VV_VH_GRD/rcm2-sclna-owi-cm-20231116t061925-20231116t062041-00003-xxxxx.nc
sh022024,IRWIN,rcm2-sclnd-owi-cm-20231116t170124-20231116t170238-00003-______ll_gd_GEO-IRWIN.nc,-27.6980056762695,183.618392944336,"2023-11-16T17:01:24,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sclnd-owi-cm-20231116t170124-20231116t170238-00003-xxxxx_aeqd.nc,rcm2-sclnd-owi-cm-20231116t170124-20231116t170238-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclnd/rcm-2_sclnd/2023/320/RCM2_OK2831756_PK2834073_1_SCLND_20231116_170124_VV_VH_GRD/rcm2-sclnd-owi-cm-20231116t170124-20231116t170238-00003-xxxxx.nc
sh022024,IRWIN,s1a-iw-owi-cm-20231114t174047-20231114t174139-000003-062D9A_ll_gd_GEO-IRWIN.nc,-18.0280570983887,176.053741455078,"2023-11-14T17:40:47,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-iw-owi-cm-20231114t174047-20231114t174139-000003-062D9A_aeqd.nc,s1a-iw-owi-cm-20231114t174047-20231114t174139-000003-062D9A.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2023/318/S1A_IW_GRDH_1SDV_20231114T174047_20231114T174139_051216_062D9A_D3ADXD47A/s1a-iw-owi-cm-20231114t174047-20231114t174139-000003-062D9A.nc
sh022024,IRWIN,rcm3-sc50ma-owi-cm-20231114t174732-20231114t174847-00003-______ll_gd_GEO-IRWIN.nc,-18.0691051483154,176.081268310547,"2023-11-14T17:47:32,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sc50ma-owi-cm-20231114t174732-20231114t174847-00003-xxxxx_aeqd.nc,rcm3-sc50ma-owi-cm-20231114t174732-20231114t174847-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sc50ma/rcm-3_sc50ma/2023/318/RCM3_OK2829734_PK2831747_1_SC50MA_20231114_174733_HH_HV_GRD/rcm3-sc50ma-owi-cm-20231114t174732-20231114t174847-00003-xxxxx.nc
sh022024,IRWIN,rcm1-sc50ma-owi-cm-20231114t063722-20231114t063839-00003-______ll_gd_GEO-IRWIN.nc,-15.8096675872803,174.987411499023,"2023-11-14T06:37:22,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sc50ma-owi-cm-20231114t063722-20231114t063839-00003-xxxxx_aeqd.nc,rcm1-sc50ma-owi-cm-20231114t063722-20231114t063839-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sc50ma/rcm-1_sc50ma/2023/318/RCM1_OK2829711_PK2831076_1_SC50MA_20231114_063723_HH_HV_GRD/rcm1-sc50ma-owi-cm-20231114t063722-20231114t063839-00003-xxxxx.nc
al082024,IRWIN,rcm2-sclnd-owi-cm-20240916t105933-20240916t110050-00003-______ll_gd_GEO-IRWIN.nc,32.5030250549316,281.9111328125,"2024-09-16T10:59:33,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sclnd-owi-cm-20240916t105933-20240916t110050-00003-xxxxx_aeqd.nc,rcm2-sclnd-owi-cm-20240916t105933-20240916t110050-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclnd/rcm-2_sclnd/2024/260/RCM2_OK3266579_PK3267905_1_SCLND_20240916_105934_VV_VH_GRD/rcm2-sclnd-owi-cm-20240916t105933-20240916t110050-00003-xxxxx.nc
al042021,IRWIN,s1a-iw-owi-cm-20210628t232129-20210628t232244-000003-048C7A_ll_gd_GEO-IRWIN.nc,32.1254577636719,279.907623291016,"2021-06-28T23:21:29,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-iw-owi-cm-20210628t232129-20210628t232244-000003-048C7A_aeqd.nc,s1a-iw-owi-cm-20210628t232129-20210628t232244-000003-048C7A.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2021/179/S1A_IW_GRDH_1SDV_20210628T232129_20210628T232244_038547_048C7A_41E1X658DXBB0E/s1a-iw-owi-cm-20210628t232129-20210628t232244-000003-048C7A.nc
al052022,IRWIN,s1a-ew-owi-cm-20220906t203052-20220906t203311-000003-055C9D_ll_gd_GEO-IRWIN.nc,42.3163299560547,319.093109130859,"2022-09-06T20:30:52,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-ew-owi-cm-20220906t203052-20220906t203311-000003-055C9D_aeqd.nc,s1a-ew-owi-cm-20220906t203052-20220906t203311-000003-055C9D.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2022/249/S1A_EW_GRDM_1SDV_20220906T203052_20220906T203311_044889_055C9D_762CXB4E1XE566/s1a-ew-owi-cm-20220906t203052-20220906t203311-000003-055C9D.nc
al052022,IRWIN,s1a-iw-owi-cm-20220913t184440-20220913t184557-000003-056002_ll_gd_GEO-IRWIN.nc,43.5905647277832,348.797576904297,"2022-09-13T18:44:40,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-iw-owi-cm-20220913t184440-20220913t184557-000003-056002_aeqd.nc,s1a-iw-owi-cm-20220913t184440-20220913t184557-000003-056002.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2022/256/S1A_IW_GRDH_1SDV_20220913T184440_20220913T184557_044990_056002_1257XA034XA880/s1a-iw-owi-cm-20220913t184440-20220913t184557-000003-056002.nc
al052022,IRWIN,rcm2-sc50ma-owi-cm-20220906t203409-20220906t203749-00003-______ll_gd_GEO-IRWIN.nc,42.3163299560547,319.093109130859,"2022-09-06T20:34:09,000",,rcm2-sc50ma-owi-cm-20220906t203409-20220906t203749-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50ma/rcm-2_sc50ma/2022/249/RCM2_OK2378128_PK2381386_1_SC50MA_20220906_203422_HH_HV_GRD/rcm2-sc50ma-owi-cm-20220906t203409-20220906t203749-00003-xxxxx.nc
al152024,IRWIN,rcm3-sclnb-owi-cm-20241019t114346-20241019t114502-00003-______ll_gd_GEO-IRWIN.nc,17.385181427002,272.899047851563,"2024-10-19T11:43:46,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclnb-owi-cm-20241019t114346-20241019t114502-00003-xxxxx_aeqd.nc,rcm3-sclnb-owi-cm-20241019t114346-20241019t114502-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclnb/rcm-3_sclnb/2024/293/RCM3_OK3321865_PK3323558_1_SCLNB_20241019_114348_VV_VH_GRD/rcm3-sclnb-owi-cm-20241019t114346-20241019t114502-00003-xxxxx.nc
al042023,IRWIN,rcm3-sclna-owi-cm-20230625t095038-20230625t095155-00003-______ll_gd_GEO-IRWIN.nc,19.7520790100098,303.218719482422,"2023-06-25T09:50:38,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclna-owi-cm-20230625t095038-20230625t095155-00003-xxxxx_aeqd.nc,rcm3-sclna-owi-cm-20230625t095038-20230625t095155-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclna/rcm-3_sclna/2023/176/RCM3_OK2620030_PK2622059_1_SCLNA_20230625_095038_VV_VH_GRD/rcm3-sclna-owi-cm-20230625t095038-20230625t095155-00003-xxxxx.nc
al042023,IRWIN,rcm3-sclnd-owi-cm-20230624t215539-20230624t215655-00003-______ll_gd_GEO-IRWIN.nc,17.2316150665283,305.668975830078,"2023-06-24T21:55:39,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclnd-owi-cm-20230624t215539-20230624t215655-00003-xxxxx_aeqd.nc,rcm3-sclnd-owi-cm-20230624t215539-20230624t215655-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclnd/rcm-3_sclnd/2023/175/RCM3_OK2619615_PK2621506_1_SCLND_20230624_215541_VV_VH_GRD/rcm3-sclnd-owi-cm-20230624t215539-20230624t215655-00003-xxxxx.nc
al042023,IRWIN,rcm3-sclnb-owi-cm-20230625t220440-20230625t220554-00003-______ll_gd_GEO-IRWIN.nc,21.9488773345947,300.800354003906,"2023-06-25T22:04:40,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sclnb-owi-cm-20230625t220440-20230625t220554-00003-xxxxx_aeqd.nc,rcm3-sclnb-owi-cm-20230625t220440-20230625t220554-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclnb/rcm-3_sclnb/2023/176/RCM3_OK2620050_PK2622640_1_SCLNB_20230625_220441_VV_VH_GRD/rcm3-sclnb-owi-cm-20230625t220440-20230625t220554-00003-xxxxx.nc
al042023,IRWIN,rcm1-sclna-owi-cm-20230623t211423-20230623t211540-00003-______ll_gd_GEO-IRWIN.nc,12.9506025314331,310.9443359375,"2023-06-23T21:14:23,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclna-owi-cm-20230623t211423-20230623t211540-00003-xxxxx_aeqd.nc,rcm1-sclna-owi-cm-20230623t211423-20230623t211540-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclna/rcm-1_sclna/2023/174/RCM1_OK2617811_PK2620132_1_SCLNA_20230623_211424_VV_VH_GRD/rcm1-sclna-owi-cm-20230623t211423-20230623t211540-00003-xxxxx.nc
al042023,IRWIN,rcm1-sclnd-owi-cm-20230624t091103-20230624t091220-00003-______ll_gd_GEO-IRWIN.nc,14.8287878036499,308.539520263672,"2023-06-24T09:11:03,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclnd-owi-cm-20230624t091103-20230624t091220-00003-xxxxx_aeqd.nc,rcm1-sclnd-owi-cm-20230624t091103-20230624t091220-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclnd/rcm-1_sclnd/2023/175/RCM1_OK2619600_PK2620894_1_SCLND_20230624_091103_VV_VH_GRD/rcm1-sclnd-owi-cm-20230624t091103-20230624t091220-00003-xxxxx.nc
wp292019,IRWIN,s1a-iw-owi-cm-20191201t212303-20191201t212357-000003-037255_ll_gd_GEO-IRWIN.nc,12.8930854797363,127.444557189941,"2019-12-01T21:23:03,000",,s1a-iw-owi-cm-20191201t212303-20191201t212447-000003-037255.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2019/335/S1A_IW_GRDH_1SDV_20191201T212303_20191201T212447_030160_037255_0CC8XB37AXC0D8XCF42/s1a-iw-owi-cm-20191201t212303-20191201t212447-000003-037255.nc
ep042022,IRWIN,s1a-iw-owi-cm-20220701t234834-20220701t234949-000003-053E0B_ll_gd_GEO-IRWIN.nc,10.961142539978,277.347625732422,"2022-07-01T23:48:34,000",,s1a-iw-owi-cm-20220701t234805-20220701t234949-000003-053E0B.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2022/182/S1A_IW_GRDH_1SDV_20220701T234805_20220701T234949_043914_053E0B_208CX450BX5845XF1FA/s1a-iw-owi-cm-20220701t234805-20220701t234949-000003-053E0B.nc
ep042022,IRWIN,s1a-ew-owi-cm-20220706t130750-20220706t130915-000003-053FF6_ll_gd_GEO-IRWIN.nc,15.9702844619751,251.610885620117,"2022-07-06T13:07:50,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-ew-owi-cm-20220706t130750-20220706t130915-000003-053FF6_aeqd.nc,s1a-ew-owi-cm-20220706t130750-20220706t130915-000003-053FF6.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2022/187/S1A_EW_GRDM_1SDH_20220706T130750_20220706T130915_043980_053FF6_4C8EXFD1F/s1a-ew-owi-cm-20220706t130750-20220706t130915-000003-053FF6.nc
ep042022,IRWIN,s1a-ew-owi-cm-20220707t013653-20220707t013827-000003-054032_ll_gd_GEO-IRWIN.nc,16.5877475738525,249.447341918945,"2022-07-07T01:36:53,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-ew-owi-cm-20220707t013653-20220707t013827-000003-054032_aeqd.nc,s1a-ew-owi-cm-20220707t013653-20220707t013827-000003-054032.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2022/188/S1A_EW_GRDM_1SDH_20220707T013653_20220707T013827_043988_054032_182DXA0D0/s1a-ew-owi-cm-20220707t013653-20220707t013827-000003-054032.nc
